_id,name,status,content.book_code,book_id
5efc2fad27278334e9e681bc,Focus Science,active,EL06S054,5efc2fad27278334e9e681bc/EL06S054/6/Science
5efca9ad27278334e9e73835,Learning Elementary Science Grade 5,active,EL05S019,5efca9ad27278334e9e73835/EL05S019/5/Science
5eff40d227278334e9e9dbc8,"Data Interpretation & Data Sufficiency For SBI, IBPS, RBI, SSC, LIC and Other Competitive Exams",active,IBPSO33,5eff40d227278334e9e9dbc8/IBPSO33/PrePG/Quantitative Aptitude
5f031c4727278334e9ed0c1f,SSC- Delhi Police Constable,active,PPGN136,"5f031c4727278334e9ed0c1f/PPGN136/PrePG/Quantitative Aptitude, Reasoning, English, General Awareness"
5f04020327278334e9edc9a5,RRBS NTRC,active,PPGRRB004,"5f04020327278334e9edc9a5/PPGRRB004/PrePG/General Awareness, Quantitative Aptitude, Reasoning"
5f056bd927278334e9ef8fd1,NCERT Physics (Vol 1),active,NCERT12P01,5f056bd927278334e9ef8fd1/NCERT12P01/12/Physics
5f05a81827278334e9f01417,Mission SSC,active,PPGSSC055,"5f05a81827278334e9f01417/PPGSSC055/PrePG/English, Quantitative Aptitude, Reasoning, General Knowledge%2F General Awareness"
5f05ae9a27278334e9f02e53,20 Practice Sets The New India Assurance Compnay Ltd. Assistant Preliminary Exam 2018,active,PPGN184,"5f05ae9a27278334e9f02e53/PPGN184/PrePG/Quantitative Aptitude, Reasoning, English"
5f05dab49a10ea4cb3b89449,LIC And ADO Preliminary & Main Exam,active,PPGN137,"5f05dab49a10ea4cb3b89449/PPGN137/PrePG/Quantitative Aptitude, Reasoning, English, General Knowledge%2F General Awareness"
5f05f49f9a10ea4cb3b8dcba,Chemistry Vol 2,active,EL11C029,5f05f49f9a10ea4cb3b8dcba/EL11C029/11/Chemistry
5f0c34129ba1ee9b28cb7602,Railway Group D Mock Test,active,PPGRRB014,"5f0c34129ba1ee9b28cb7602/PPGRRB014/PrePG/Quantitative Aptitude, Reasoning, General Knowledge%2FGeneral Awareness"
5f0ec35a7f10acd6461840b8,NCERT Chemistry (Vol 2),active,NCERT12C02,5f0ec35a7f10acd6461840b8/NCERT12C02/12/Chemistry
5f11516b7f10acd6461c9d87,SBI Clerical Cadre Junior Associates (Customer Support and Sales),active,PPGSBI007,"5f11516b7f10acd6461c9d87/PPGSBI007/PrePG/Quantitative Aptitude, Reasoning, English, General Awareness"
5f152c667f10acd646204438,Environmental Studies Part One Standard Five,active,MH05S002,5f152c667f10acd646204438/MH05S002/5/ENVIRONMENTAL STUDIES
5f16bc45410039bcbfd9090a,Science for the Young Scholar Grade 4,active,EL04S026,5f16bc45410039bcbfd9090a/EL04S026/4/Science
5f19493be61885046e601917,The incredible science Grade 1,active,EL01S029,5f19493be61885046e601917/EL01S029/1/Science
5f1a6ca7f917ee53a5eee199,Living Science Grade 7,active,EL07S035,5f1a6ca7f917ee53a5eee199/EL07S035/7/Science
5f1bd43ff917ee53a5f04a41,Practice SETs State Bank Clerical Cadre Preliminary Exam,active,IBPS017,"5f1bd43ff917ee53a5f04a41/IBPS017/PrePG/Quantitative Aptitude, Reasoning, English"
5f22387cdf29eca07a22a7dd,General Science & Technology,active,UPSC009,5f22387cdf29eca07a22a7dd/UPSC009/PrePG/General Science
5f22ab6adf29eca07a2366b4,Modern's abc+ of Mathematics for Class 10,active,EL10M050,5f22ab6adf29eca07a2366b4/EL10M050/10/Mathematics
5f22bcdadf29eca07a23919d,Mathematics for Class 8,active,EL08M066,5f22bcdadf29eca07a23919d/EL08M066/8/Mathematics
5f24167fdf29eca07a262262,New Learning Science,active,EL08S075,5f24167fdf29eca07a262262/EL08S075/8/Science
5f0ec1267f10acd646182fa4,ScienceSpark,active,EL07S027,5f0ec1267f10acd646182fa4/EL07S027/7/Science
5f0ec26f7f10acd646183aa1,Stride Ahead With Science 4,active,EL04S030,5f0ec26f7f10acd646183aa1/EL04S030/4/Science
5f0f32b77f10acd6461a3fff,NUMBER LINE,active,EL03M045,5f0f32b77f10acd6461a3fff/EL03M045/3/Mathematics
5f1023b57f10acd6461b8886,Longman Active Science,active,EL02S061,5f1023b57f10acd6461b8886/EL02S061/2/Science
5f10a8a37f10acd6461c4218,Air Force Common Admission Test,active,PPGCDS168,"5f10a8a37f10acd6461c4218/PPGCDS168/PrePG/Quantitative Aptitude, English, General Knowledge%2FGeneral Awareness"
5f11cdf77f10acd6461d6419,Science Class 7,active,RJ07S101,5f11cdf77f10acd6461d6419/RJ07S101/7/Science
5f12665d7f10acd6461db966,Combined Defence Services Examination,active,PPGESG017,"5f12665d7f10acd6461db966/PPGESG017/PrePG/Mathematics, English, General Knowledge%2FGeneral Awareness"
5f15caf17f10acd64621632d,Connect With Mathematics 6,active,EL06M041,5f15caf17f10acd64621632d/EL06M041/6/Mathematics
5f2465bf10f983a2e9314971,SCIENCE Grade 8,active,EL08S001,5f2465bf10f983a2e9314971/EL08S001/8/Science
5f2bebd023941d6a3a51aca1,Child Development and Pedagogy Papers I and II,active,PPGTET365,5f2bebd023941d6a3a51aca1/PPGTET365/PrePG/CHILD DEVELOPMENT AND PEDAGOGY
5f2d41ca3e23cfd65cb8ba77,Expanded Universal Science 7,active,EL07S010,5f2d41ca3e23cfd65cb8ba77/EL07S010/7/Science
5f4783f3a3e92af236e2a9e1,Start Up Science Grade 7,active,EL07S026,5f4783f3a3e92af236e2a9e1/EL07S026/7/Science
5f15cbcd7f10acd6462168d5,Science Now,active,EL06S002,5f15cbcd7f10acd6462168d5/EL06S002/6/Science
5f17ea9ce61885046e5e5433,Rajasthan Science Grade 9 English,active,RJ09S010,5f17ea9ce61885046e5e5433/RJ09S010/9/Science
5f21a3a0df29eca07a223974,Indian Polity & Governance,active,UPSC008,5f21a3a0df29eca07a223974/UPSC008/PrePG/General Knowledge%2FGeneral Awareness
5f22ac99df29eca07a236bfd,Mathematics  Standard Three,active,MH03M001,5f22ac99df29eca07a236bfd/MH03M001/3/Mathematics
5f4fb33f015c8a40f67eec4e,NCERT Exemplar Biology - Class 11,active,NC11B004,5f4fb33f015c8a40f67eec4e/NC11B004/11/Biology
5f61af8fdc4c8d238d2de4b7,The Incredible Science.,active,EL03S011,5f61af8fdc4c8d238d2de4b7/EL03S011/3/Science
5f241860df29eca07a2631de,Science Booster Grade 7,active,EL07S030,5f241860df29eca07a2631de/EL07S030/7/Science
5f2c085bb7a922caac392afd,Active Teach Maths Ace,active,EL07M103,5f2c085bb7a922caac392afd/EL07M103/7/Mathematics
5f4f2e82a8f2ca3effeb7b5a,New Simplified Physics (Vol 2),active,EL12P018,5f4f2e82a8f2ca3effeb7b5a/EL12P018/12/PHYSICS
5f572455d2a93571c996fe5b,MAGICAL MATHEMATICS,active,EL02M014,5f572455d2a93571c996fe5b/EL02M014/2/Mathematics
5f61a272bb6c28be3d77feb6,Science Magic 5,active,EL05S021,5f61a272bb6c28be3d77feb6/EL05S021/5/Science
5f61a70d5dbcf8709f73d89c,Science Term 3,active,TN06S053,5f61a70d5dbcf8709f73d89c/TN06S053/6/SCIENCE
5f6b4eb5a4f1db7fd2ebce9c,Excel in Science Class 2,active,EL02S049,5f6b4eb5a4f1db7fd2ebce9c/EL02S049/2/Science
5f6c71760126ed639e4d6c9f,Science Class - 6,active,TS06S003,5f6c71760126ed639e4d6c9f/TS06S003/6/SCIENCE
5f61ee1af4044f516204cba5,Biology Class 8,active,TS08S002,5f61ee1af4044f516204cba5/TS08S002/8/BIOLOGY
5f6c489fb88d6c58fe9259ec,Physics Class 12,active,RJ12P052,5f6c489fb88d6c58fe9259ec/RJ12P052/12/Physics
5f6c7a35b6df6d9e12725a98,Chemistry Part 2.,active,MH12C104,5f6c7a35b6df6d9e12725a98/MH12C104/12/CHEMISTRY
5f6b5138a4f1db7fd2ebceae,New Learning Science 6,active,EL06S051,5f6b5138a4f1db7fd2ebceae/EL06S051/6/SCIENCE
5f6b4ca1032055386e9459d0,Global Science 2,active,EL02S022,5f6b4ca1032055386e9459d0/EL02S022/2/Science
5f6e4195bd775a58f8193bbb,Tamil Nadu Board Class 7 Science Term 3.,active,TN07S004,5f6e4195bd775a58f8193bbb/TN07S004/7/SCIENCE
5f61f11b8c66a67771e672fc,Maths Speed.,active,EL03M086,5f61f11b8c66a67771e672fc/EL03M086/3/Mathematics
5f61f5dc33c16d573933920c,Physics,active,EL08S058,5f61f5dc33c16d573933920c/EL08S058/8/Physics
5f6c621079f54b1c1a15640a,We-Our Environment,active,TS04S003,5f6c621079f54b1c1a15640a/TS04S003/4/Science
5f6c6fe04ebf005af1882f21,Standard 9 Mathematics,active,TN09M001,5f6c6fe04ebf005af1882f21/TN09M001/9/MATHEMATICS
5f6c7ffedcfd663273906728,Mathematics for Class 6,active,EL06M049,5f6c7ffedcfd663273906728/EL06M049/6/MATHEMATICS
5f6360fb7574fea980bcd708,"Daily Practice Problems (DPP) Unit III: Cell: Structure and Functions, Unit IV: Plant Physiology NEET",active,PUGNEET5195,5f6360fb7574fea980bcd708/PUGNEET5195/Pre UG/Biology
5f749d5ddcfd66327390a605,Concepts of Physics Vol 2,active,IITJEE019,5f749d5ddcfd66327390a605/IITJEE019/Pre UG/Physics
5f75997edcfd66327390b136,Principles Of Physics International Student Version,active,PUGJEE380,5f75997edcfd66327390b136/PUGJEE380/Pre UG/PHYSICS
5f749b6f70ac39ad7744ffbd,Problems in General Physics,active,PUGJEE325,5f749b6f70ac39ad7744ffbd/PUGJEE325/Pre UG/Physics
5f6c7da3b88d6c58fe925c16,Perfect Science 6,active,EL06S068,5f6c7da3b88d6c58fe925c16/EL06S068/6/Science
5f635f87d955a1b19e50ee26,Mathematics Class 9,active,EL09M020,5f635f87d955a1b19e50ee26/EL09M020/9/MATHEMATICS
5f6c4116fccb731fceb29a53,Mathematics Standard Seven,active,MH07M001,5f6c4116fccb731fceb29a53/MH07M001/7/MATHEMATICS
5f6c3eec91f247e389ebda8a,Unified Mathematics,active,EL01M031,5f6c3eec91f247e389ebda8a/EL01M031/1/Mathematics
5f6c5bcd416e0db07efad3ac,Mathematics Volume 2 Term 1,active,TN06M050,5f6c5bcd416e0db07efad3ac/TN06M050/6/MATHEMATICS
5f6b54872b2a958b83a242aa,Environmental Science Volume 2 Term 1 Standard One,active,TN01S001,5f6b54872b2a958b83a242aa/TN01S001/1/Science
