_id,name,status,content.book_code,book_id
5f07ff629a10ea4cb3bb7edc,ESIC Upper Division Clerk (UDC) & Stenographer Phase-1,active,PPGN182,"5f07ff629a10ea4cb3bb7edc/PPGN182/PrePG/Quantitative Aptitude, Reasoning, English, General Knowledge%2FGeneral Awareness"
5f0c87cc9ba1ee9b28ccb8b7,"IBPS RRB Officers Scale-I, Preliminary & Main Online Exam",active,PPGESG014,"5f0c87cc9ba1ee9b28ccb8b7/PPGESG014/PrePG/Quantitative Aptitude, Reasoning, English, General Knowledge%2FGeneral Awareness"
5f0d9a5e9ba1ee9b28ceb3bc,New Mathematics for Class X,active,EL10M012,5f0d9a5e9ba1ee9b28ceb3bc/EL10M012/10/Mathematics
5f0ef0307f10acd646191cfc,MathSpark Grade 6,active,EL06M047,5f0ef0307f10acd646191cfc/EL06M047/6/Mathematics
5f1021677f10acd6461b7c85,New Science In Everyday Life,active,EL06S014,5f1021677f10acd6461b7c85/EL06S014/6/Science
5f11d03c7f10acd6461d6c27,NCERT Physics (Vol 2) Grade 12,active,NC12P001,5f11d03c7f10acd6461d6c27/NC12P001/12/Physics
5f15be707f10acd646214f95,Resonance Chemistry Solid State,draft,PUGNEET297,5f15be707f10acd646214f95/PUGNEET297/PreUG/Chemistry
5f15ca247f10acd646215c1f,Modern's ABC +Of Science Physics,active,EL10P044,5f15ca247f10acd646215c1f/EL10P044/10/Physics
5f1703bb410039bcbfd982ce,Science Class 10,active,RJ10S012,5f1703bb410039bcbfd982ce/RJ10S012/10/Science
5f191a1de61885046e5fb3b3,Number Magic 8,active,EL08M038,5f191a1de61885046e5fb3b3/EL08M038/8/Mathematics
5f23fa7bdf29eca07a25d8c9,Apna Parivesh Environment Studies,active,RJ03S001,5f23fa7bdf29eca07a25d8c9/RJ03S001/3/Science
5f2d5297c0941f49e19318f7,Apna Parivesh Environmental Studies,active,RJ04S001,5f2d5297c0941f49e19318f7/RJ04S001/4/Science
5f4ccab8fec0d9f6977994cb,All in One - Class 8 Science.,active,EL08S046,5f4ccab8fec0d9f6977994cb/EL08S046/8/SCIENCE
5f57178566547594d66dbf23,Mathematics Text cum Workbook Third Standard Part - 2,active,KA03M004,5f57178566547594d66dbf23/KA03M004/3/MATHEMATICS
5f61b3a685e7a55d3eb5a9e0,NSO Science Olympiad Workbook Grade 1,active,ELNSO-S09,5f61b3a685e7a55d3eb5a9e0/ELNSO-S09/1/Biology
5f61eb5850bd0d6d9627432a,Tamil Nadu Board Class 7 Science Term 1,active,TN07S002,5f61eb5850bd0d6d9627432a/TN07S002/7/SCIENCE
5ebcc95188089454bc1cd326,Modern's ABC+ Of Science Chemistry,active,EL10C043,5ebcc95188089454bc1cd326/EL10C043/10/Chemistry
5e6f65ac2978bb02f8c930c3,Science for Tenth Class Part - 1 Physics,active,EL10P021,5e6f65ac2978bb02f8c930c3/EL10P021/10/Physics
5e9cb56bb514c57476cc066e,Pearson Foundation Series Biology,active,EL10B041,5e9cb56bb514c57476cc066e/EL10B041/10/Biology
5ebd0dab88089454bc1d1b8d,Our Living World,active,EL02S052,5ebd0dab88089454bc1d1b8d/EL02S052/2/Science
5ebd7469c2ecd101167f788d,NCERT Mathematics Grade 3,active,EL03M078,5ebd7469c2ecd101167f788d/EL03M078/3/Mathematics
5ebd7e4dc2ecd101167f8060,Mastering Science Integrated with Environmental Education Grade 3,active,EL03S037,5ebd7e4dc2ecd101167f8060/EL03S037/3/Science
5ed93cad44008f129d1970e0,Science For Class 5,active,EL05S073,5ed93cad44008f129d1970e0/EL05S073/5/Science
5edb2a7b44008f129d1a19af,Daily Practice Problems (DPP) Trigonometry JEE Main and Advanced,active,PUGJEE5441,5edb2a7b44008f129d1a19af/PUGJEE5441/11/Mathematics
5eea0e86f547650828b4f70a,Global Science,active,EL04S036,5eea0e86f547650828b4f70a/EL04S036/4/Science
5eea15fdf547650828b50605,Science Today Grade 1,active,EL01S030,5eea15fdf547650828b50605/EL01S030/1/Science
5eea2601f547650828b56578,Daily Practice Problems (DPP) Organic Chemistry 2 NEET,active,PUGNEET5183,5eea2601f547650828b56578/PUGNEET5183/11/Chemistry
5eea4f92f547650828b62952,Science Ahead 3,active,EL03S052,5eea4f92f547650828b62952/EL03S052/3/Science
5eeb2b959764e032c4fccb71,VECTOR AND 3-D GEOMETRY for JEE Main and Advanced,active,PUGJEE5333,5eeb2b959764e032c4fccb71/PUGJEE5333/11/Mathematics
5eeb8fb69764e032c4fd5b9f,Science Booster,active,EL06S009,5eeb8fb69764e032c4fd5b9f/EL06S009/6/Science
5ebc139688089454bc1c7cb8,Learning Elementary SCIENCE,active,EL03S068,5ebc139688089454bc1c7cb8/EL03S068/3/Science
5ebcdad588089454bc1ce369,New Mental Maths,active,EL02M013,5ebcdad588089454bc1ce369/EL02M013/2/Mathematics
5ed9d41a44008f129d199b34,I Care Environmental Science 4,active,EL04S210,5ed9d41a44008f129d199b34/EL04S210/4/Science
5eea30f2f547650828b59ea6,MATHS MATTERS 1,active,EL01M035,5eea30f2f547650828b59ea6/EL01M035/1/Mathematics
5ef588e04e12dae87a5abbc1,Excise Constable & Lady Excise Constable 2019,active,PUGP0L013,"5ef588e04e12dae87a5abbc1/PUGP0L013/PrePG/English, Reasoning, Quantitative Aptitude, General Knowledge%2F General Awareness"
5efb97a427278334e9e62d74,Live and Let Live,active,EL04S064,5efb97a427278334e9e62d74/EL04S064/4/Environmental Studies
5efc34cb27278334e9e6917e,Wow Science Hands-on Learning in Science 6,active,EL06S066,5efc34cb27278334e9e6917e/EL06S066/6
5eff370827278334e9e9a324,Telangana General Knowledge,active,PPGSSC050,5eff370827278334e9e9a324/PPGSSC050/PrePG/General Knowledge%2F General Awareness
