_id,name,status,content.book_code,book_id
5f16bb8c410039bcbfd90697,Mathematics Grade 4,active,RJ04M001,5f16bb8c410039bcbfd90697/RJ04M001/4/Mathematics
5e6f65ac2978bb02f8c930c4,Science for Tenth Class Part - 2 Chemistry,active,EL10C001,5e6f65ac2978bb02f8c930c4/EL10C001/10/Chemistry
5e6f65ac2978bb02f8c930c1,NCERT Exemplar Maths,active,EL10M196,5e6f65ac2978bb02f8c930c1/EL10M196/10/Mathematics
5f24072fdf29eca07a25efa8,Learning Science- 4 (With free CD),active,EL04S002,5f24072fdf29eca07a25efa8/EL04S002/4/SCIENCE
5f241417df29eca07a261468,NCERT Exemplar Chemistry - Class 12,active,NC12C007,5f241417df29eca07a261468/NC12C007/12/Chemistry
5f2c2dea565980acfcc4aa32,Pruquest Science 4,active,EL04S054,5f2c2dea565980acfcc4aa32/EL04S054/4/Science
5f2d6a19c84206cd678a502c,Science for Class 7,active,EL07S016,5f2d6a19c84206cd678a502c/EL07S016/7/SCIENCE
5ebce0c888089454bc1ce974,Activity Plus in Mathematics,active,EL09M068,5ebce0c888089454bc1ce974/EL09M068/9/Mathematics
5ebce99288089454bc1cf39e,I Care Environmental Science 2,active,EL02S109,5ebce99288089454bc1cf39e/EL02S109/2/Science
5ebd267b88089454bc1d3d36,Super Simplified Science Biology,active,EL09B101,5ebd267b88089454bc1d3d36/EL09B101/9/Biology
5ebfdbe8c2ecd1011681f64d,Science for Juniors Grade 5,active,EL05S023,5ebfdbe8c2ecd1011681f64d/EL05S023/5/Science
5ed9338544008f129d1962af,Essentials of Biology,active,EL09B020,5ed9338544008f129d1962af/EL09B020/9/Biology
5ed9d89144008f129d19b2e7,R.P.F/R.P.S.F Railway Protection Force And Railway Protection Special Force,active,PPGRRB090,"5ed9d89144008f129d19b2e7/PPGRRB090/PrePG/English, General Awareness, Quantitative Aptitude, Reasoning"
5ed9f93144008f129d19d0e1,Modern's abc+ of science chemistry,active,EL09C036,5ed9f93144008f129d19d0e1/EL09C036/9/Chemistry
5eda09f544008f129d19e03c,Daily Practice Problems (DPP) Vectors and 3D Geometry JEE Main & Advanced,active,PUGJEE5442,5eda09f544008f129d19e03c/PUGJEE5442/11/Mathematics
5ebcf7ed88089454bc1d0338,Essentials of Chemistry,active,EL09C023,5ebcf7ed88089454bc1d0338/EL09C023/9/Chemistry
5ebd28a188089454bc1d3fe9,CBSE Biology -10,active,EL10B019,5ebd28a188089454bc1d3fe9/EL10B019/10/Biology
5ebd739ec2ecd101167f77f8,NCERT Mathematics Grade 2,active,EL02M028,5ebd739ec2ecd101167f77f8/EL02M028/2/Mathematics
5ed9fcdd44008f129d19d565,Frank Primary Science 1,active,EL01S007,5ed9fcdd44008f129d19d565/EL01S007/1/Science
5eda2de244008f129d19e888,Mathematics,active,EL09M022,5eda2de244008f129d19e888/EL09M022/9/Mathematics
5edb2c8244008f129d1a1aa9,Daily Practice Problems (DPP) Waves and Thermodynamics NEET,active,PUGNEET5189,5edb2c8244008f129d1a1aa9/PUGNEET5189/11/Physics
5edf8be53dc2504431c9d99e,Discover Science Grade 5,active,EL05S028,5edf8be53dc2504431c9d99e/EL05S028/5/Science
5eea5072f547650828b62d80,OCAS Science 5,active,EL05S048,5eea5072f547650828b62d80/EL05S048/5/Science
5ef44519e52bc182d35ad052,DPP Organic Chemistry 1 NEET,active,PUGNEET5182,5ef44519e52bc182d35ad052/PUGNEET5182/PreUG/Chemistry
5f1fe6c75093e82766a01020,Activity Book Composite Mathematics For Class 4,active,EL04M014,5f1fe6c75093e82766a01020/EL04M014/4/Mathematics
5f228d01df29eca07a233b64,Science Ahead,active,EL01S052,5f228d01df29eca07a233b64/EL01S052/1/Science
5f24674610f983a2e93150a9,Science in Everyday Life,active,EL08S301,5f24674610f983a2e93150a9/EL08S301/8/Science
5f4faf85b220df5d0d2a3db8,Super Refresher Physics,active,EL11P008,5f4faf85b220df5d0d2a3db8/EL11P008/11/Physics
5f59b29f056e063dcce44dc1,Essentials of Physics,active,EL09P019,5f59b29f056e063dcce44dc1/EL09P019/9/Physics
5eda4bc844008f129d1a0451,Science Part-I NEW ERA PHYSICS Textbook for Class X,active,EL10P004,5eda4bc844008f129d1a0451/EL10P004/10/Physics
5edf3f4c3dc2504431c9cafe,Mental Maths Grade 5,active,EL05M057,5edf3f4c3dc2504431c9cafe/EL05M057/5/Mathematics
5eea0c97f547650828b4f45d,Mental Maths Grade 7,active,EL07M031,5eea0c97f547650828b4f45d/EL07M031/7/Mathematics
5eea1aaff547650828b51180,"Banking Awareness For SBI & IBPS Clerk PO, RRB Exams",active,PPGEGA005,5eea1aaff547650828b51180/PPGEGA005/PrePG/General Knowledge%2F General Awareness
5eea4869f547650828b5ff21,Galaxy,active,EL06S022,5eea4869f547650828b5ff21/EL06S022/6/Science
5ef43e9be52bc182d35ac53c,LIC Assistant Preliminary Examination,active,PPGLIC012,"5ef43e9be52bc182d35ac53c/PPGLIC012/PrePG/English, Quantitative Aptitude, Reasoning"
5ef44218e52bc182d35ac9d4,IAS (PRE) General Studies Paper 1,active,PPGIAS106,5ef44218e52bc182d35ac9d4/PPGIAS106/PrePG/General Knowledge%2F General Awareness
5ef756134e12dae87a5c63d9,Police Constables,active,TSPPG019,"5ef756134e12dae87a5c63d9/TSPPG019/PrePG/English, Quantitative Aptitude, Reasoning, General Knowledge%2F General Awareness"
5eff4b8727278334e9e9e71c,SSC Combined Higher Secondary Level (10+2) Exam Solved Papers,active,PPGESP006,"5eff4b8727278334e9e9e71c/PPGESP006/PrePG/English, Quantitative Aptitude, Reasoning, General Knowledge%2F General Awareness"
5ef471bde52bc182d35b09fe,RPF & RPSF CONSTABLE,active,PPGCDS101,"5ef471bde52bc182d35b09fe/PPGCDS101/PrePG/English, Quantitative Aptitude, Reasoning, General Knowledge%2F General Awareness"
5efb16764e12dae87a5f0cfa,Science Today Grade 6,active,EL06S235,5efb16764e12dae87a5f0cfa/EL06S235/6/Science
5efb949d27278334e9e6248f,The Blue Planet: Environmental Studies,active,EL03S069,5efb949d27278334e9e6248f/EL03S069/3/Environmental Studies
5efba37027278334e9e64168,Pruquest Science Grade 6,active,EL06S063,5efba37027278334e9e64168/EL06S063/6/Science
5f0035b927278334e9ea8dce,Skills in Mathematics Differential Calculus for JEE Main and Advanced,active,ELM-57,5f0035b927278334e9ea8dce/ELM-57/PreUG/Mathematics
5f03329527278334e9ed3947,Mathematics Textbook for Class 11,active,NCERT050,5f03329527278334e9ed3947/NCERT050/11/Mathematics
5e6f65ac2978bb02f8c930bf,Mathematics for Class 10 by R D Sharma,active,EL10M180,5e6f65ac2978bb02f8c930bf/EL10M180/10/Mathematics
5e6f65ac2978bb02f8c930c0,Secondary School Mathematics for Class 10,active,EL10M031,5e6f65ac2978bb02f8c930c0/EL10M031/10/Mathematics
5f22bbf8df29eca07a238922,CONCISE PHYSICS Part 1,active,EL10P016,5f22bbf8df29eca07a238922/EL10P016/10/Physics
5f564a5cab793687ab7352e9,NSO Olympiad Workbook 2,active,ELNSO-S08,5f564a5cab793687ab7352e9/ELNSO-S08/2/Science
