_id,name,status,content.book_code,book_id
5f1a6d5cf917ee53a5eee7d3,Study Mate Science Class 8,active,EL08S037,5f1a6d5cf917ee53a5eee7d3/EL08S037/8/Science
5eeb11c49764e032c4fc93d5,Math Zins!,active,EL01M040,5eeb11c49764e032c4fc93d5/EL01M040/1/Mathematics
5efd666927278334e9e7945a,Mental Maths Grade 2,active,EL02M011,5efd666927278334e9e7945a/EL02M011/2/Mathematics
5eff343e27278334e9e9979a,20 Practice Sets ESIC Upper Division Clerk Preliminary Exam,active,PPGN181,"5eff343e27278334e9e9979a/PPGN181/PrePG/English, General Awareness, Quantitative Aptitude, Reasoning"
5f00270827278334e9ea67c9,Know Your State : JHARKHAND,active,PPGSSC052,5f00270827278334e9ea67c9/PPGSSC052/PrePG/General Knowledge%2F General Awareness
5f042d3f27278334e9ee2136,Maths Quest 2,active,EL02M030,5f042d3f27278334e9ee2136/EL02M030/2/Mathematics
5f04402427278334e9ee4f93,INNOVATIONS SCIENCE,active,EL05S064,5f04402427278334e9ee4f93/EL05S064/5/Science
5f0484cb27278334e9eef2ab,Amazing Science Grade 3,active,EL03S048,5f0484cb27278334e9eef2ab/EL03S048/3/Science
5f056ee927278334e9ef9c27,INQUISITIVE SCIENCE for Class 5,active,EL05S045,5f056ee927278334e9ef9c27/EL05S045/5/Science
5f05f7b49a10ea4cb3b8fe49,Frank Science 5,active,EL05S018,5f05f7b49a10ea4cb3b8fe49/EL05S018/5/Science
5f0714a99a10ea4cb3ba6a32,Indian Railway Group-D(Technical And Non-Technical Recruitment Exam,active,PPGRRB003,"5f0714a99a10ea4cb3ba6a32/PPGRRB003/PrePG/Quantitative Aptitude, Reasoning, General Awareness, General Science"
5f094cd09ba1ee9b28c8532a,Interactive Science,active,EL06S057,5f094cd09ba1ee9b28c8532a/EL06S057/6/Science
5f1a6e33f917ee53a5eeef54,Prachi Science 7,active,EL07S021,5f1a6e33f917ee53a5eeef54/EL07S021/7/Science
5f240abfdf29eca07a260679,Explore Mathematics,active,EL01M010,5f240abfdf29eca07a260679/EL01M010/1/Mathematics
5f2414e7df29eca07a261723,Science Route,active,EL07S019,5f2414e7df29eca07a261723/EL07S019/7/Science
5f2a4dc12026c571f0d8fc2a,Child Development and Pedagogy CTET and TETs Grade PrePG,active,PPGTET356,5f2a4dc12026c571f0d8fc2a/PPGTET356/PrePG/Child Development and Pedagogy
5f2c2d029171600790ec8d78,Learning Science for Smarter Life Class 4,active,EL04S004,5f2c2d029171600790ec8d78/EL04S004/4/Science
5f2d50ad1430926d3490bbe1,Mathematics Class - 10,active,RJ10M102,5f2d50ad1430926d3490bbe1/RJ10M102/10/Mathematics
5f0ad46f9ba1ee9b28c980de,Science Grade 6,active,EL06S088,5f0ad46f9ba1ee9b28c980de/EL06S088/6/Science
5f0c31ae9ba1ee9b28cb6764,CISF Head Constable/Min. & HC/Min. Exam Practice Workbook,active,PPGCDS116,"5f0c31ae9ba1ee9b28cb6764/PPGCDS116/PrePG/Quantitative Aptitude, English, General Awareness, Reasoning"
5f0d807d9ba1ee9b28ce6ef8,Chemistry Part 1,active,NCERT11C01,5f0d807d9ba1ee9b28ce6ef8/NCERT11C01/11/Chemistry
5f0ec4567f10acd6461849ed,Science Around Us,active,EL05S007,5f0ec4567f10acd6461849ed/EL05S007/5/Science
5f0ec53f7f10acd646185115,Concepts of Physics Vol 1,active,PUGJEE5379,5f0ec53f7f10acd646185115/PUGJEE5379/PreUG/Physics
5f0f33957f10acd6461a45b0,Awareness Science For Sixth Class,active,EL06S021,5f0f33957f10acd6461a45b0/EL06S021/6/Science
5f0f37107f10acd6461a63f7,Examguru Science,active,EL07S104,5f0f37107f10acd6461a63f7/EL07S104/7/Science
5f182e78e61885046e5eea9b,Excel in Science Grade 5,active,EL05S050,5f182e78e61885046e5eea9b/EL05S050/5/Science
5f183018e61885046e5ef45a,Environmental Studies Part 1,active,MH04S001,5f183018e61885046e5ef45a/MH04S001/4/Science
5f1c9ee9f917ee53a5f11224,RRB Level 1 Group D : A Complete Study & Practice Package,active,PPGESG006,"5f1c9ee9f917ee53a5f11224/PPGESG006/PrePG/Quantitative Aptitude, Reasoning,General Knowledge%2FGeneral Awareness"
5f2163eddf29eca07a21d30a,Study Package Railway Recruitment Boards (RRB's) Level 1,active,PPGESG003,"5f2163eddf29eca07a21d30a/PPGESG003/PrePG/Quantitative Aptitude, Reasoning, General Knowledge%2FGeneral Awareness"
5f21b0cadf29eca07a2257a1,New Integrated Primary Science Book 4 Grade 4,active,EL04S011,5f21b0cadf29eca07a2257a1/EL04S011/4/Science
5f21b17cdf29eca07a225a45,Physics For Class 9,active,EL09P100,5f21b17cdf29eca07a225a45/EL09P100/9/Physics
5f22e45ddf29eca07a23d186,NCERT Exemplar Science Grade 10,active,EL10S011,5f22e45ddf29eca07a23d186/EL10S011/10/Science
5f23ea6ddf29eca07a25b8d3,Active Science Grade 5,active,EL05S128,5f23ea6ddf29eca07a25b8d3/EL05S128/5/Science
5f241ae6df29eca07a263d46,Science Now 7,active,EL07S008,5f241ae6df29eca07a263d46/EL07S008/7/Science
5e6f65ac2978bb02f8c930c8,ESSENTIALS OF BIOLOGY 10,active,EL10B129,5e6f65ac2978bb02f8c930c8/EL10B129/10/Biology
5e9cacbfb514c57476cbf4ca,SUPER SIMPLIFIED SCIENCE BIOLOGY,active,EL10B008,5e9cacbfb514c57476cbf4ca/EL10B008/10/Biology
5e9cb1c5b514c57476cbfbad,SCIENCE BIOLOGY,active,EL10B040,5e9cb1c5b514c57476cbfbad/EL10B040/10/Biology
5ebd5db2c2ecd101167f6511,Discovering Mathematics Grade 4,active,EL04M086,5ebd5db2c2ecd101167f6511/EL04M086/4/Mathematics
5ed93a6544008f129d196c6e,Mastering Science Grade 4,active,EL04S029,5ed93a6544008f129d196c6e/EL04S029/4/Science
5ed9d7fc44008f129d19b2dd,Active Science Grade 1,active,EL01S005,5ed9d7fc44008f129d19b2dd/EL01S005/1/Science
5eda49dc44008f129d1a0447,Secondary Biology,active,EL09B033,5eda49dc44008f129d1a0447/EL09B033/9/Biology
5edf463c3dc2504431c9d57b,"Computer Knowledge: TET, CET, PDO, Grama Panchayat Assistant, PSI, SDA, FDA And Other Competitive Exams",active,PPGECK001,5edf463c3dc2504431c9d57b/PPGECK001/PrePG/Computer%20Knowledge
5edf916e3dc2504431c9d9a5,Odisha General Knowledge,active,PPGGK006,5edf916e3dc2504431c9d9a5/PPGGK006/PrePG/General Knowledge%2F General Awareness
5eeb13439764e032c4fc988a,Concise Biology,active,EL10B018,5eeb13439764e032c4fc988a/EL10B018/10/Biology
5eeb16bf9764e032c4fca806,Concert Science,active,EL06S024,5eeb16bf9764e032c4fca806/EL06S024/6/Science
5ef44640e52bc182d35ad251,Daily Practice Problems (DPP) Mechanics I NEET,active,PUGNEET5193,5ef44640e52bc182d35ad251/PUGNEET5193/PreUG/Physics
5ef77be24e12dae87a5c7a6b,Daily Practice Problems (DPP) Unit V: Human Physiology NEET,active,PUGNEET5196,5ef77be24e12dae87a5c7a6b/PUGNEET5196/PreUG/Biology
5efb964327278334e9e62986,The Incredible Science Grade 4,active,EL04S028,5efb964327278334e9e62986/EL04S028/4/Science
5efca55827278334e9e730f1,Science in Life Today Grade 4,active,EL04S040,5efca55827278334e9e730f1/EL04S040/4/Science
5f002d1e27278334e9ea831d,Railway Recruitment Boards NTPC,active,PPGRRB002,"5f002d1e27278334e9ea831d/PPGRRB002/PrePG/General Awareness, Quantitative Aptitude, Reasoning"
5f008ec827278334e9eb035d,Science Physics Grade 10,active,EL10P006,5f008ec827278334e9eb035d/EL10P006/10/Physics
5f043b2127278334e9ee3e28,Living Science 3,active,EL03S040,5f043b2127278334e9ee3e28/EL03S040/3/Science
5f05eb439a10ea4cb3b8c83f,Joy of Mathematics,active,EL08M017,5f05eb439a10ea4cb3b8c83f/EL08M017/8/Mathematics
5f05f9ef9a10ea4cb3b903c5,Evergreen - Class 9 Science,active,EL09S138,5f05f9ef9a10ea4cb3b903c5/EL09S138/9/Science
5f0d86739ba1ee9b28ce851b,NCERT Practice Workbook Mathematics Grade 8,active,EL08M011,5f0d86739ba1ee9b28ce851b/EL08M011/8/Mathematics
5f0d95949ba1ee9b28cea8ad,NCERT Exemplar Science - Class 7,active,NC07S005,5f0d95949ba1ee9b28cea8ad/NC07S005/7/Science
5f0d9d579ba1ee9b28cebc0f,Daily Practice Problems (DPP) Unit 6 : Reproduction NEET,active,PUGNEET5197,5f0d9d579ba1ee9b28cebc0f/PUGNEET5197/PreUG/Biology
5f0ef1817f10acd646192851,Targeting Science - An activity based approach,active,EL02S051,5f0ef1817f10acd646192851/EL02S051/2/Science
5f10226d7f10acd6461b82a6,Comprehensive Maths Today,active,EL04M229,5f10226d7f10acd6461b82a6/EL04M229/4/Mathematics
5f12a4077f10acd6461dfdd8,Mathematics Class 7,active,RJ07M101,5f12a4077f10acd6461dfdd8/RJ07M101/7/Mathematics
5f12a5737f10acd6461e0489,EUREKA PLUS Bringing science to life,active,EL01S022,5f12a5737f10acd6461e0489/EL01S022/1/Science
5f16c882410039bcbfd92859,Environmental Science Volume 2 Term 1 Standard Two,active,TN02S001,5f16c882410039bcbfd92859/TN02S001/2/Environmental Science
5f17070c410039bcbfd992ba,Science Textbook for Class 8,active,RJ08S101,5f17070c410039bcbfd992ba/RJ08S101/8/Science
5f1a6a4af917ee53a5eed8a4,Science Horizons 3,active,EL03S050,5f1a6a4af917ee53a5eed8a4/EL03S050/3/Science
5f2040205093e82766a0acef,NEW INTEGRATED PRIMARY SCIENCE,active,EL02S001,5f2040205093e82766a0acef/EL02S001/2/Science
5f21766edf29eca07a220307,NCERT Exemplar Science,active,NC09S005,5f21766edf29eca07a220307/NC09S005/9/Science
5f22366edf29eca07a228b66,General Knowledge & Current Affairs [National & International],active,UPSC007,5f22366edf29eca07a228b66/UPSC007/PrePG/General Knowledge%2FGeneral Awareness
5f227346df29eca07a231972,Science Grade 4,active,EL04S055,5f227346df29eca07a231972/EL04S055/4/SCIENCE
5f22baaedf29eca07a237f87,Expanded Universal Science Grade 8,active,EL08S050,5f22baaedf29eca07a237f87/EL08S050/8/Science
5f22fea3df29eca07a23e9b4,Chemistry Grade 12,active,RJ12C053,5f22fea3df29eca07a23e9b4/RJ12C053/12/CHEMISTRY
5f2a80cf08814a7e90fda613,Mathematics Volume 2 Term 3,active,TN07M003,5f2a80cf08814a7e90fda613/TN07M003/7/Mathematics
5f564cf19f347739ee767ca9,Destination Maths.,active,EL01M023,5f564cf19f347739ee767ca9/EL01M023/1/Mathematics
5e6f65ac2978bb02f8c930c7,ESSENTIALS OF CHEMISTRY 10,active,EL10C002,5e6f65ac2978bb02f8c930c7/EL10C002/10/Chemistry
5e6f65ac2978bb02f8c930c9,Core Science Physics,active,EL10P121,5e6f65ac2978bb02f8c930c9/EL10P121/10/Physics
5e6f65ac2978bb02f8c930ca,Core Science Chemistry,active,EL10C038,5e6f65ac2978bb02f8c930ca/EL10C038/10/Chemistry
5ebd6184c2ecd101167f6891,Mastering Science Book-5,active,EL05S002,5ebd6184c2ecd101167f6891/EL05S002/5/Science
5eea22c1f547650828b53ecf,IBPS Gramin Bank Office Assistant Preliminary Exam Practice Workbook-2019,active,IBPS032,"5eea22c1f547650828b53ecf/IBPS032/PrePG/English, Quantitative Aptitude, Reasoning, General Knowledge%2F General Awareness"
5eea2b2af547650828b58093,NCERT Mathematics Grade 1,active,EL01M048,5eea2b2af547650828b58093/EL01M048/1/Mathematics
5efb92a827278334e9e62118,New Science Ahead,active,EL03S049,5efb92a827278334e9e62118/EL03S049/3/Science
